date,time,datetime,spot,iv,CE_open,CE_high,CE_low,CE_close,CE_volume,CE_oi,PE_open,PE_high,PE_low,PE_close,PE_volume,PE_oi,Straddle_Price
01-09-2025,13:40:00,01-09-2025 13:40,24593.7,8.15,64.65,64.75,58.4,59.9,10451475,21461100,44.9,49.05,44.9,48.1,8332575,20345700,108
01-09-2025,13:45:00,01-09-2025 13:45,24596.65,9.44,60.15,63.05,57.85,61.45,8161725,22087275,48.2,49.85,46.3,47.3,6669600,20576850,108.75
01-09-2025,13:50:00,01-09-2025 13:50,24596.2,9.5,61.6,65.5,59.5,61.5,9839625,21681975,47.2,48.95,44.75,47.65,7716450,20995350,109.15
01-09-2025,13:55:00,01-09-2025 13:55,24597.2,8.25,61.35,63.5,60.25,61.95,5181975,21952350,47.75,48.35,46.15,47.2,4270050,21222075,109.15
01-09-2025,14:00:00,01-09-2025 14:00,24606.05,8.54,61.7,66.8,61.7,65.8,9120300,21414750,47.1,47.35,43.5,44.2,7098225,21806850,110
01-09-2025,14:05:00,01-09-2025 14:05,24612.75,8.73,65.7,71.8,63.4,69.9,13498650,21651525,44.2,45.75,41,42.35,8271000,21972075,112.25
01-09-2025,14:10:00,01-09-2025 14:10,24617.1,9.22,69.95,74,67.15,70.9,13297500,19965150,42,43.45,39,40.9,9419475,22758750,111.8
01-09-2025,14:15:00,01-09-2025 14:15,24610.4,8.85,71,71.45,65.55,66.7,8901675,20025975,40.95,44.95,40.7,44.45,8039775,23100225,111.15
01-09-2025,14:20:00,01-09-2025 14:20,24609.5,9.34,66.85,69.3,64.55,66.85,6726675,20220900,44.5,46,42.95,45.05,6641775,23005650,111.9
01-09-2025,14:25:00,01-09-2025 14:25,24600.95,9.58,67.1,68.2,61,63.3,9113250,19962300,44.9,49.25,44.6,47.75,11415825,22906275,111.05
01-09-2025,14:30:00,01-09-2025 14:30,24616.05,9.56,63.1,72.15,63.05,71.65,13858575,19525350,47.85,48,41.1,41.75,11871675,22900350,113.4
01-09-2025,14:35:00,01-09-2025 14:35,24617.9,9.04,71.8,73.15,67.9,71.55,8701050,18947850,41.5,44.3,40.85,42.3,7085025,23646675,113.85
01-09-2025,14:40:00,01-09-2025 14:40,24615.4,9.25,71.55,73.4,66.75,70.1,9076125,18794925,42.4,45.5,41.1,43.9,7699350,23503125,114
01-09-2025,14:45:00,01-09-2025 14:45,24617.15,9.22,70.25,71.35,68.05,70.05,4426725,18171525,43.75,44.75,42.9,43.2,4034550,23534775,113.25
01-09-2025,14:50:00,01-09-2025 14:50,24616.6,9.32,70,70.85,67.15,69.75,5352375,18010275,43.3,44.9,42.7,43.9,4500450,23695275,113.65
01-09-2025,14:55:00,01-09-2025 14:55,24632.25,9.06,69.6,73.05,45.2,51.35,19947375,11000025,44,65.15,40.95,58.55,9202875,6462600,109.9
01-09-2025,15:00:00,01-09-2025 15:00,24625.65,8.95,80.8,83.8,44.45,46.8,19522050,12141975,37.5,65.55,36.5,61.8,16131075,6655800,108.6
01-09-2025,15:05:00,01-09-2025 15:05,24628.85,8.64,47.15,49.15,46,49.15,9617175,12380325,61.8,62.65,58.45,58.7,4798800,6922950,107.85
01-09-2025,15:10:00,01-09-2025 15:10,24624.45,9.67,78.9,80.5,48,77.15,8095500,13343775,38.4,60.3,38.05,39.45,6741975,22558275,116.6
01-09-2025,15:15:00,01-09-2025 15:15,24628.55,8.98,76.4,77,46.4,47.95,6668025,10996725,40,62,39.7,58.5,6016950,6684975,106.45
01-09-2025,15:20:00,01-09-2025 15:20,24626.65,8.67,47.9,76.95,44.85,45.5,6440775,10525875,58.9,59.75,38.35,59.2,4241625,6143175,104.7
01-09-2025,15:25:00,01-09-2025 15:25,24624.3,9.36,45.25,75.3,43.6,74.3,8782125,9590625,59.3,59.3,30.65,30.85,9375825,16515150,105.15
02-09-2025,09:15:00,02-09-2025 09:15,24662.9,10,28,59.45,23.95,52.45,41201175,13837350,83.85,83.85,28.5,32.7,26898750,12073350,85.15
02-09-2025,09:20:00,02-09-2025 09:20,24641.2,10.87,51.7,51.7,37.2,40.7,30493125,21575850,32.8,48.6,32.75,42.65,37550175,14797350,83.35
02-09-2025,09:25:00,02-09-2025 09:25,24653.55,9.77,39.25,43.7,34.75,42.9,28670775,23107050,44.1,51.55,34.6,34.6,31489950,15455400,77.5
02-09-2025,09:30:00,02-09-2025 09:30,24676.6,9.89,42.55,53.25,25.05,27.05,37772100,32896800,35,53.25,25.7,49.55,26762175,11284425,76.6
02-09-2025,09:35:00,02-09-2025 09:35,24687.55,8.77,27.15,32.4,25.85,31.25,43733100,33306450,48.7,50.35,41.5,42.25,17505525,15674625,73.5
02-09-2025,09:40:00,02-09-2025 09:40,24688.75,8.99,31,34.2,27.45,32.55,40113750,33196950,42.2,46.2,38.85,39.3,19973175,18116625,71.85
02-09-2025,09:45:00,02-09-2025 09:45,24697.9,8.83,32.45,39.65,32.45,38.7,47924400,30978825,39.3,40.45,33.8,33.95,21417225,21507675,72.65
02-09-2025,09:50:00,02-09-2025 09:50,24714.6,9.21,38.75,56.5,37.1,51.55,56038200,24384375,33.95,35.4,26.25,27.3,36194100,30241125,78.85
02-09-2025,09:55:00,02-09-2025 09:55,24724.45,10.82,51.55,63,46,58.85,40900800,24129825,27.1,28.75,22.65,24.15,31810050,33629175,83
02-09-2025,10:00:00,02-09-2025 10:00,24746.05,9.44,30.95,45.75,30.55,45.45,45582750,16825575,46.15,47.15,36.8,37.05,16302300,11959425,82.5
02-09-2025,10:05:00,02-09-2025 10:05,24740.95,9.08,45.7,47,38,42,32056125,17664825,36.75,40.95,36,38.45,15158850,15447075,80.45
02-09-2025,10:10:00,02-09-2025 10:10,24728.75,10.82,42.15,42.15,30.95,34.25,29819475,19100475,38.5,46.2,38,42.8,18454950,16370400,77.05
02-09-2025,10:15:00,02-09-2025 10:15,24727.2,10.62,34.45,63.35,30.95,32.9,20233650,20747400,41.85,46.25,23.65,42.35,21631725,15789600,75.25
02-09-2025,10:20:00,02-09-2025 10:20,24720.25,11.37,32.85,62.5,28.05,57.35,25415625,18900675,41.75,47.45,21.95,24.55,22585200,42059700,81.9
02-09-2025,10:25:00,02-09-2025 10:25,24735.7,10.48,57.35,61.3,28.6,35.15,22763550,23079600,24.6,47.55,22.85,38.1,15563175,16181475,73.25
02-09-2025,10:30:00,02-09-2025 10:30,24718.45,11.33,35,65.5,33.45,55.25,25253100,18270075,38.45,40.4,21,26.25,24866625,42947250,81.5
02-09-2025,10:35:00,02-09-2025 10:35,24721.4,8.54,55.05,60.3,28.15,56.55,24416475,19891275,26,44.4,20.4,21.8,34587450,40993275,78.35
02-09-2025,10:40:00,02-09-2025 10:40,24736.65,8.03,27.75,36.7,27.75,35.45,24639825,26495850,43.25,43.25,35.15,35.6,13408650,16469850,71.05
02-09-2025,10:45:00,02-09-2025 10:45,24732.2,7.59,35.75,36.65,30.65,33.25,17552400,25453575,35.3,39.9,34.15,37.4,10913025,18211200,70.65
02-09-2025,10:50:00,02-09-2025 10:50,24735.1,10.29,32.95,34.05,28.35,33.95,17582775,26785575,37.4,41.95,33.75,34.7,12622950,18377550,68.65
02-09-2025,10:55:00,02-09-2025 10:55,24737.7,7.68,34,36.2,32,35.1,18985500,26339250,34.65,36.5,32.85,33.8,10990950,19336275,68.9
02-09-2025,11:00:00,02-09-2025 11:00,24731.85,9.22,35.1,38.75,28.05,28.35,27537675,27113400,33.55,37.85,30.15,37.85,16145925,20918700,66.2
02-09-2025,11:05:00,02-09-2025 11:05,24738.7,7.01,28.1,36.4,27.3,35.85,22244250,27689475,38.25,39.35,28.75,30.1,16441650,21748650,65.95
02-09-2025,11:10:00,02-09-2025 11:10,24731.75,9.95,35.75,36.8,26.8,30.55,24978975,28787250,30.2,38.9,29.65,35.25,17721675,21932700,65.8
02-09-2025,11:15:00,02-09-2025 11:15,24726.45,9.9,30.35,30.35,26,27.95,16707675,29975250,35.3,39.95,35.2,37.5,13123200,22308300,65.45
02-09-2025,11:20:00,02-09-2025 11:20,24717.5,10.87,27.8,58.75,26.4,52.3,14818950,21279900,37.85,38.95,18.8,21.25,29831625,49458600,73.55
02-09-2025,11:25:00,02-09-2025 11:25,24721.9,7.88,52.1,61.15,24.15,56.5,16149600,21122700,21.55,40.3,16.15,18.25,22829700,49796850,74.75
02-09-2025,11:30:00,02-09-2025 11:30,24738,6.72,55.85,58.15,25.8,31,20604825,31804800,18.45,37.65,17.65,29.75,15917025,22138950,60.75
02-09-2025,11:35:00,02-09-2025 11:35,24740.4,9.44,31.45,32,28.75,31.9,18067050,31750575,29.4,31.95,28.2,28.65,11230275,23973525,60.55
02-09-2025,11:40:00,02-09-2025 11:40,24733.65,6.65,32.35,32.8,26,28.95,21226200,31241550,28.4,33.5,27.3,31.05,13351875,23907375,60
02-09-2025,11:45:00,02-09-2025 11:45,24732.7,9.15,28.45,31.35,24.3,27.3,20048775,32276775,31.3,34.7,28.15,31.15,13746825,24472950,58.45
02-09-2025,11:50:00,02-09-2025 11:50,24729.2,9.16,27.25,27.8,25.2,25.55,9700275,33081750,31,33.8,30.45,33.25,7696200,24979950,58.8
02-09-2025,11:55:00,02-09-2025 11:55,24729.3,5.87,25.15,28.5,24,25,17537250,33153150,33.6,35.3,29.4,33.85,13307850,24546750,58.85
02-09-2025,12:00:00,02-09-2025 12:00,24734.85,6.58,24.75,27.25,22.85,24.95,18749925,34842750,34,35.35,30.35,31.05,13210275,24492375,56
02-09-2025,12:05:00,02-09-2025 12:05,24730.35,6.36,25,26.2,21.95,23.3,18564450,35105925,31.15,34.95,29.55,31.95,12598950,25576350,55.25
02-09-2025,12:10:00,02-09-2025 12:10,24726.05,6.01,23.15,55.25,19.9,21.75,15864000,35526075,32.05,36.45,15.1,33.25,16580250,25712475,55
02-09-2025,12:15:00,02-09-2025 12:15,24717.55,7.77,21.5,54.75,20.85,46.65,18423975,23162775,33.4,34.3,15.35,18.7,33844050,56788050,65.35
02-09-2025,12:20:00,02-09-2025 12:20,24730.4,5.99,46.3,49.4,19,22.4,22921575,37173300,18.75,37.6,17,31.45,28361775,23592075,53.85
02-09-2025,12:25:00,02-09-2025 12:25,24737.05,5.7,22.4,27.35,22.3,26.5,33392550,37473450,31.35,31.5,25,26,21935250,25322550,52.5
02-09-2025,12:30:00,02-09-2025 12:30,24743.6,5.97,26.35,32,24.75,30,37522575,36311550,26.05,26.9,21.4,22.75,22071675,27407700,52.75
02-09-2025,12:35:00,02-09-2025 12:35,24752.55,6.55,30.1,35.55,27.5,32.95,36275775,36951375,22.8,24.45,19.05,19.4,23573550,28271325,52.35
02-09-2025,12:40:00,02-09-2025 12:40,24738.1,5.17,33.6,35.25,26.45,26.6,36623925,35154825,19.05,22.9,18.8,22.65,23371875,32168400,49.25
02-09-2025,12:45:00,02-09-2025 12:45,24743.45,5.62,26.3,29.35,21.95,27.75,38753850,36247650,22.6,25,20.05,20.9,26225325,33338925,48.65
02-09-2025,12:50:00,02-09-2025 12:50,24741,5.08,27.8,28.35,24.75,26.3,17111700,36781725,20.85,22.8,20.45,21.6,12016275,33693375,47.9
02-09-2025,12:55:00,02-09-2025 12:55,24743.95,5.08,26.1,27.45,25.25,27.35,12972900,37780800,21.75,22.05,20.2,20.4,10306350,34443600,47.75
02-09-2025,13:00:00,02-09-2025 13:00,24738.25,4.96,26.95,27.1,22.8,24.05,23632350,38182950,20.5,23.5,19.6,22.45,19374750,35587500,46.5
02-09-2025,13:05:00,02-09-2025 13:05,24732.95,4.34,23.8,24.7,18.7,21.15,27056775,38517000,22.6,26.5,21.35,23.55,24443325,36109575,44.7
02-09-2025,13:10:00,02-09-2025 13:10,24724.85,10.26,21.15,55.55,15.85,50.8,26956200,20441400,23.35,35.55,11.05,12.55,45644025,57517050,63.35
02-09-2025,13:15:00,02-09-2025 13:15,24707.3,9.02,49.65,51.5,35.55,35.55,26078025,23087175,13.05,19.6,11.2,18.75,67418100,55057200,54.3
02-09-2025,13:20:00,02-09-2025 13:20,24686.15,8.58,35.9,37.1,22.35,24.3,53045925,26346000,18.15,29.65,17.65,26.75,111090825,49204200,51.05
02-09-2025,13:25:00,02-09-2025 13:25,24684.75,8.77,23.9,30.25,20.55,24.3,48766125,33604950,27.6,31.75,18.05,26.55,82402725,43271550,50.85
02-09-2025,13:30:00,02-09-2025 13:30,24697,8.7,23.85,34.2,22.9,29.3,49685175,34473225,26.9,28.55,14.35,18.5,63200625,43938000,47.8
02-09-2025,13:35:00,02-09-2025 13:35,24699.2,7.44,29,33,22.15,25.15,42005475,34499325,18.35,24.95,16.4,20.6,53014800,46101675,45.75
02-09-2025,13:40:00,02-09-2025 13:40,24655.05,6.85,24.45,46.8,15.85,30.4,51277650,14047575,21.3,31.7,11.5,19.7,124140000,30822600,50.1
02-09-2025,13:45:00,02-09-2025 13:45,24660.5,6.74,30.3,33.4,25.55,30.15,31706025,19439325,19.65,22.55,16.5,17.85,73303350,31196700,48
02-09-2025,13:50:00,02-09-2025 13:50,24627.7,7.04,30.45,31.65,14,14.45,47418075,21773625,17.45,37.6,16.25,36.65,84099075,31896825,51.1
02-09-2025,13:55:00,02-09-2025 13:55,24589.9,8.24,41.5,41.5,21.8,23.95,56135700,18354150,14.85,38.9,14.65,35.6,141433200,24459525,59.55
02-09-2025,14:00:00,02-09-2025 14:00,24562.85,9.87,23.65,46.25,19.6,38.65,42216825,7070475,35.2,45,20.8,28.05,98838225,16977750,66.7
02-09-2025,14:05:00,02-09-2025 14:05,24564.6,10.01,38,46.7,31.45,42.05,31228575,10497750,28.5,39.45,23.7,28.9,78346800,17581725,70.95
02-09-2025,14:10:00,02-09-2025 14:10,24561.3,9.93,19.4,55,17.8,39.35,40894575,10526250,54.75,56.2,16.65,30.85,58508925,19435275,70.2
02-09-2025,14:15:00,02-09-2025 14:15,24570.2,8.57,39.15,47.55,36.5,42.75,21050700,11647950,31.05,33.4,21.5,24.95,47609250,21462675,67.7
02-09-2025,14:20:00,02-09-2025 14:20,24553.65,11.04,20,44.95,17.85,25.85,91739475,10081200,49.65,49.65,17.9,32.9,72399075,24083925,58.75
02-09-2025,14:25:00,02-09-2025 14:25,24540.7,9.51,26.15,27.9,15,22.45,57649200,17225925,32.2,49.1,29.3,33.95,79572300,20853600,56.4
02-09-2025,14:30:00,02-09-2025 14:30,24554.7,7.08,22.7,36.3,19.15,27.7,57250800,18797550,33.15,39.25,17.4,25.4,60596850,23090100,53.1
02-09-2025,14:35:00,02-09-2025 14:35,24574.9,6.22,28.25,47,9.55,36.4,109025325,14819850,24.6,49.95,11.85,16.3,70694400,25192425,52.7
02-09-2025,14:40:00,02-09-2025 14:40,24590.95,6.99,13.25,21.45,11.8,19,83899050,30688050,41.75,45.2,26,26.5,42793575,17557650,45.5
02-09-2025,14:45:00,02-09-2025 14:45,24592.1,6.38,18.55,34.15,14.1,16.6,111446400,29062350,26.75,29.85,13.55,23.75,93556500,22857375,40.35
02-09-2025,14:50:00,02-09-2025 14:50,24563.35,4.12,15.9,53.9,15.4,21.15,62468250,11640075,25.05,27.25,5.3,14.7,128769150,29441025,35.85
02-09-2025,14:55:00,02-09-2025 14:55,24574.45,5.16,3.95,31.1,1.9,23.65,149768475,13999650,46.25,49.3,4.35,6.35,96409050,34171200,30
02-09-2025,15:00:00,02-09-2025 15:00,24570.05,2.38,26.2,34.5,11.75,21.9,83001975,17901000,5.45,6.75,0.65,1.05,176954625,43548450,22.95
02-09-2025,15:05:00,02-09-2025 15:05,24586.5,4.21,1,2.15,0.5,1.1,204846675,43686000,27.05,33.95,16.2,18.5,71593875,19801050,19.6
02-09-2025,15:10:00,02-09-2025 15:10,24584.8,2.92,1.15,2.55,0.45,0.55,240496575,51448125,18.15,18.15,9.6,14.95,83615100,22311825,15.5
02-09-2025,15:15:00,02-09-2025 15:15,24584.4,3.43,0.6,31.5,0.05,0.1,82914825,42023625,14.4,23.9,0.1,17.35,53850900,18693375,17.45
02-09-2025,15:20:00,02-09-2025 15:20,24574.15,1.54,0.1,31.8,0.05,30.55,29705325,10816200,16.2,20.3,0.05,0.05,26095650,27492075,30.6
02-09-2025,15:25:00,02-09-2025 15:25,24575,1.58,0.05,30.65,0.05,29.55,9111150,8098800,19.4,19.75,0.05,0.05,13945875,24106575,29.6
03-09-2025,09:15:00,03-09-2025 09:15,24541,10.41,144.95,156,119.3,137.5,6742425,1318725,140,140.95,103,120,12367350,3097350,257.5
03-09-2025,09:20:00,03-09-2025 09:20,24558.25,8.9,137.05,150.95,135.2,146.5,4111500,2558550,119.55,121.4,107.5,110.7,5958675,4629975,257.2
03-09-2025,09:25:00,03-09-2025 09:25,24597.45,9.95,146.3,152.55,122.35,138.7,11592900,8083800,110.05,128.7,103.45,110.9,7073925,7004400,249.6
03-09-2025,09:30:00,03-09-2025 09:30,24577.25,8.51,138.15,152.45,122.3,123.3,6843450,8814075,111.5,125,99.2,121.05,7987875,8516475,244.35
03-09-2025,09:35:00,03-09-2025 09:35,24552.65,8.68,123.1,159.75,122.15,139.45,5995350,3054300,121.2,122.45,92.2,106.1,6489975,6196575,245.55
03-09-2025,09:40:00,03-09-2025 09:40,24551.95,8.44,138.5,143,133.55,135.6,2463975,3443250,107.15,108.4,100.7,106.45,4293975,6328650,242.05
03-09-2025,09:45:00,03-09-2025 09:45,24566.55,9.59,135.6,148.2,135.6,147.75,2779425,3950250,106.65,106.65,96.25,97.55,3481500,6229125,245.3
03-09-2025,09:50:00,03-09-2025 09:50,24579,9.69,148.25,148.25,119.5,124.6,4612950,11087175,96.65,119.2,95.25,116,3271350,8565675,240.6
03-09-2025,09:55:00,03-09-2025 09:55,24579.1,8.23,124.4,152,120,120.2,4072500,11208825,115.65,120.6,94.6,119.25,2859825,8787600,239.45
03-09-2025,10:00:00,03-09-2025 10:00,24600.9,9.62,120.1,134.8,119.6,134.8,8368950,11446125,119.1,120.3,105.15,105.65,5547675,8851500,240.45
03-09-2025,10:05:00,03-09-2025 10:05,24608.85,9.8,134.8,137.95,133,135,5310675,11469975,106.55,107.55,101.35,104.2,3921675,9557700,239.2
03-09-2025,10:10:00,03-09-2025 10:10,24606.75,8.18,135.2,136.9,131.15,135.1,4155675,11297550,103.85,107,102,103.5,3713775,9917250,238.6
03-09-2025,10:15:00,03-09-2025 10:15,24591.1,9.8,135.3,136.6,122.6,125.35,5428500,10530900,103.35,114.8,102.3,111.5,6438600,10536225,236.85
03-09-2025,10:20:00,03-09-2025 10:20,24596.1,9.79,125.15,130.5,121.45,126.9,4432050,11172750,111.4,114.3,105.65,110,4461675,10089900,236.9
03-09-2025,10:25:00,03-09-2025 10:25,24597.35,9.68,127.5,132.25,125.05,127.4,3693075,11418975,109.6,111.25,104.7,108.1,2569800,10177050,235.5
03-09-2025,10:30:00,03-09-2025 10:30,24585.1,9.66,127.15,128.45,120.95,121.8,3489300,10879500,108.35,115.5,107.65,113.1,4826700,10899675,234.9
03-09-2025,10:35:00,03-09-2025 10:35,24562.05,9.8,122.35,145.75,116.15,137.7,2985750,3274725,112.7,118.6,94.6,102.5,6754125,7256625,240.2
03-09-2025,10:40:00,03-09-2025 10:40,24562.75,9.75,138.35,141.8,136.1,138.1,1935300,3692700,101.05,103.7,98.25,101.9,3571200,7151175,240
03-09-2025,10:45:00,03-09-2025 10:45,24564.65,9.68,137.6,141.9,136.05,141,1142475,3960375,102.25,104.5,98.95,100,3240825,7288950,241
03-09-2025,10:50:00,03-09-2025 10:50,24559.6,9.79,140.7,143.95,134.5,137.6,2154150,4241175,100.3,107.35,97.05,103.2,4316175,7442925,240.8
03-09-2025,10:55:00,03-09-2025 10:55,24573.6,8.11,137.55,147.1,137.5,143.55,2170275,4359225,103.05,103.85,93.95,97,2713650,7315350,240.55
03-09-2025,11:00:00,03-09-2025 11:00,24570.25,9.67,116.1,145.95,116.1,141.2,2045550,4513425,119.25,119.45,94.5,97,2306625,7263675,238.2
03-09-2025,11:05:00,03-09-2025 11:05,24578.25,9.4,141.05,142.15,110.75,119.2,5020875,12154575,97.1,122.95,96.35,112.7,5313000,9565200,231.9
03-09-2025,11:10:00,03-09-2025 11:10,24576.9,9.49,119.1,121.95,114.3,116.65,4721175,12537525,112.85,115.95,109.8,114.6,3479850,9689250,231.25
03-09-2025,11:15:00,03-09-2025 11:15,24583.95,9.56,144.3,146.35,113.05,119,3018825,12062700,92.5,118,91,111.9,4196700,10104300,230.9
03-09-2025,11:20:00,03-09-2025 11:20,24562.4,9.25,119.25,147.85,118.45,140.35,4371600,3986250,111.7,112.4,89.5,95.3,4629975,7599525,235.65
03-09-2025,11:25:00,03-09-2025 11:25,24572.65,7.89,140.2,143.4,137.65,140,1410750,4270500,95.5,97.5,93.4,94.3,2385825,7782975,234.3
03-09-2025,11:30:00,03-09-2025 11:30,24569.55,9.4,139.8,141.8,137.55,140.9,888375,4300875,94.55,96.95,92.65,93.3,1447050,7926375,234.2
03-09-2025,11:35:00,03-09-2025 11:35,24585.8,9.27,141.55,142.7,113.7,121.55,3373725,12321525,93.1,116.05,91.85,107.6,2766600,10236000,229.15
03-09-2025,11:40:00,03-09-2025 11:40,24586.5,9.16,121.6,125,119.1,123.9,3276600,12085275,107.75,109.6,104.3,105.4,2986500,10748925,229.3
03-09-2025,11:45:00,03-09-2025 11:45,24582.5,8.3,124.35,124.35,120,122.2,2212950,11869275,104.85,108.55,104.6,107.6,1953300,11017725,229.8
03-09-2025,11:50:00,03-09-2025 11:50,24587,8.18,150.55,150.55,117.5,123,2597625,11958075,86.75,110.65,86.55,106.45,2514450,11119800,229.45
03-09-2025,11:55:00,03-09-2025 11:55,24601.25,8.3,123,134.2,123,132.95,5346450,11997975,106.75,106.75,98.55,100.15,3281700,10940100,233.1
03-09-2025,12:00:00,03-09-2025 12:00,24604.2,8.15,132.8,134,128.3,132.25,3724500,11916375,100.4,102.75,98.45,98.7,2753175,11154150,230.95
03-09-2025,12:05:00,03-09-2025 12:05,24609.8,7.98,132.1,133.3,129,133,3499125,12055575,98.6,100.55,96.65,98.5,2598600,11390850,231.5
03-09-2025,12:10:00,03-09-2025 12:10,24630.55,8.3,132.55,149.45,117,121.35,8385525,5260125,98.75,114.05,89.8,107.2,3993075,3056175,228.55
03-09-2025,12:15:00,03-09-2025 12:15,24631.85,9.09,121.5,124.2,120,122.75,3852675,5827125,107.35,108.65,104,106.5,1743375,3786150,229.25
03-09-2025,12:20:00,03-09-2025 12:20,24642.7,8.52,122.65,136.45,121.8,131.15,6366075,5619750,106.45,106.45,98.1,101.45,2466300,4260525,232.6
03-09-2025,12:25:00,03-09-2025 12:25,24637.75,8.27,130.35,132.6,123.8,126,3122100,5654400,101.9,107.05,100.4,105.65,2196375,4457775,231.65
03-09-2025,12:30:00,03-09-2025 12:30,24640.8,9.08,126.3,130.95,124.1,130.15,2278125,5866650,105.5,106.6,101.6,102.65,1358250,4614300,232.8
03-09-2025,12:35:00,03-09-2025 12:35,24646.4,9.22,130,131.2,125.75,130.35,2204925,6223950,102.4,106.35,101.5,102.05,1218450,4707975,232.4
03-09-2025,12:40:00,03-09-2025 12:40,24627,8.27,130.3,131.9,118.85,119.05,3618450,6179775,102.2,111.8,102,111.5,2543400,4836825,230.55
03-09-2025,12:45:00,03-09-2025 12:45,24615.6,9.37,118.8,152.05,117.15,140,4649325,8859525,111.9,112.8,87.15,95.45,7795050,13239300,235.45
03-09-2025,12:50:00,03-09-2025 12:50,24609.75,9.31,140.15,143,129.8,133.2,4161975,9179250,95.2,99.65,91.35,97.05,6844050,13608000,230.25
03-09-2025,12:55:00,03-09-2025 12:55,24599.25,8.11,134.35,135.7,124.4,128.4,4001325,9357825,96.75,105.5,95.55,101.85,7635000,13273800,230.25
03-09-2025,13:00:00,03-09-2025 13:00,24599.75,8.18,128.3,132.95,125.85,129.8,3430425,10131000,101.95,103.45,97.45,99.95,5246250,12834150,229.75
03-09-2025,13:05:00,03-09-2025 13:05,24608.5,8.15,129.8,139.9,129.6,134.9,4548000,10480575,100.35,100.35,91.1,96,4826100,12160350,230.9
03-09-2025,13:10:00,03-09-2025 13:10,24603,9.09,134.35,136.1,128.95,132.25,2931150,10480800,96.15,100,93.9,96.7,4018200,12787875,228.95
03-09-2025,13:15:00,03-09-2025 13:15,24615.65,9.16,132.25,140.85,132.05,139.4,3266025,10752975,97,97.35,91.15,92.3,2928750,12727125,231.7
03-09-2025,13:20:00,03-09-2025 13:20,24612,9.11,138.9,142.65,132.75,134.65,4230225,10563075,92.35,95,88.85,93.3,4226625,12844200,227.95
03-09-2025,13:25:00,03-09-2025 13:25,24617.65,9.13,134.05,138.8,132,137.7,2112975,10480575,93.7,95.85,90.5,91.25,3153225,13033875,228.95
03-09-2025,13:30:00,03-09-2025 13:30,24611.95,7.91,138.2,140.15,131.9,132.45,2945775,10621125,90.95,94.9,88.55,94.05,3427050,12733275,226.5
03-09-2025,13:35:00,03-09-2025 13:35,24604.65,8.11,132.05,132.45,126.1,131.2,3047325,10450425,94.05,101,94.05,96.7,5515725,13360350,227.9
03-09-2025,13:40:00,03-09-2025 13:40,24629.6,9.09,131.95,138.5,111.25,117.5,4238475,6164850,96,113.9,90.3,107.7,4057575,4260675,225.2
03-09-2025,13:45:00,03-09-2025 13:45,24639.1,9.17,117.35,122.05,116.4,121.25,3978000,6159000,107.85,108.5,103.25,104,1664700,4352475,225.25
03-09-2025,13:50:00,03-09-2025 13:50,24644.35,7.85,121.6,124.6,119.95,123.4,2855700,6109650,104,105,102.6,103.75,1308450,4485075,227.15
03-09-2025,13:55:00,03-09-2025 13:55,24652.95,8.02,123.5,130.65,121.15,129.45,3946050,5843475,104,105.7,100.2,100.6,2046375,4838700,230.05
03-09-2025,14:00:00,03-09-2025 14:00,24649.2,8.02,129.25,130.2,122.45,126.9,3178950,5476425,100.5,104.7,100,100.9,2839275,5556375,227.8
03-09-2025,14:05:00,03-09-2025 14:05,24662.15,7.73,126.5,132.55,124.5,131.45,4192950,5688075,101.05,103.15,96.25,96.85,2454225,5659275,228.3
03-09-2025,14:10:00,03-09-2025 14:10,24659,7.96,131.75,144,128.55,132.1,7032225,5255700,96.45,98.9,90,96,4223850,5824650,228.1
03-09-2025,14:15:00,03-09-2025 14:15,24665.55,7.89,132.45,135.2,128.55,134.8,3002775,5105400,96.25,99.05,94.3,94.6,2523525,6288900,229.4
03-09-2025,14:20:00,03-09-2025 14:20,24663.9,7.82,135.1,135.5,128.8,133.65,2070750,5220675,94.6,98.55,94,95.55,1502700,6398550,229.2
03-09-2025,14:25:00,03-09-2025 14:25,24667.15,7.8,134,137.9,131.55,134.5,2217600,5160150,95.55,97.1,93.05,95.2,1498875,6520725,229.7
03-09-2025,14:30:00,03-09-2025 14:30,24674.35,9.44,133.1,141.75,110.95,137.15,4125300,4744050,95.75,114.75,89.4,91.5,2444850,6679800,228.65
03-09-2025,14:35:00,03-09-2025 14:35,24673.6,7.47,137.3,138.9,107,134.05,1994325,4752900,91.45,116.25,90.45,94.15,1454850,6813675,228.2
03-09-2025,14:40:00,03-09-2025 14:40,24660.75,7.4,135,135.65,122.5,125.5,2883450,4140600,93.45,101.4,93,98.2,4592325,6958875,223.7
03-09-2025,14:45:00,03-09-2025 14:45,24665.8,7.53,124.95,139.4,103.2,130.7,4286775,4355775,98.6,119.3,88.55,93.1,3762825,6667800,223.8
03-09-2025,14:50:00,03-09-2025 14:50,24683.9,7.55,131,134.6,107,112.3,4454700,10152900,92.9,114.7,91.5,108.6,2390700,6474300,220.9
03-09-2025,14:55:00,03-09-2025 14:55,24681,9.59,112.7,138.1,105.65,109.1,3022200,9773700,108.5,114.35,88.8,113.2,2254650,6528525,222.3
03-09-2025,15:00:00,03-09-2025 15:00,24702.8,7.12,109.3,120.85,108,117.9,9047850,9109725,113.55,113.55,100,101.75,4053975,6655800,219.65
